VARIABLES = X Y
ZONE I = 20, J = 20, F = POINT
0	0
0.0526316	0
0.105263	0
0.157895	0
0.210526	0
0.263158	0
0.315789	0
0.368421	0
0.421053	0
0.473684	0
0.526316	0
0.578947	0
0.631579	0
0.684211	0
0.736842	0
0.789474	0
0.842105	0
0.894737	0
0.947368	0
1	0
0	0.0526316
0.0526304	0.0526304
0.105261	0.0526293
0.157891	0.0526282
0.210522	0.0526273
0.263153	0.0526265
0.315784	0.0526259
0.368415	0.0526255
0.421046	0.0526252
0.473678	0.0526251
0.526309	0.0526252
0.578941	0.0526255
0.631573	0.0526259
0.684205	0.0526264
0.736838	0.0526271
0.78947	0.0526279
0.842102	0.0526288
0.894735	0.0526297
0.947367	0.0526306
1	0.0526316
0	0.105263
0.0526293	0.105261
0.105259	0.105259
0.157888	0.105257
0.210518	0.105255
0.263148	0.105253
0.315778	0.105252
0.368409	0.105251
0.42104	0.105251
0.473672	0.105251
0.526303	0.105251
0.578935	0.105251
0.631568	0.105252
0.684201	0.105253
0.736833	0.105254
0.789467	0.105256
0.8421	0.105258
0.894733	0.105259
0.947367	0.105261
1	0.105263
0	0.157895
0.0526282	0.157891
0.105257	0.157888
0.157885	0.157885
0.210514	0.157883
0.263144	0.157881
0.315774	0.157879
0.368404	0.157878
0.421035	0.157877
0.473666	0.157877
0.526298	0.157877
0.57893	0.157878
0.631563	0.157879
0.684196	0.15788
0.73683	0.157882
0.789463	0.157884
0.842097	0.157887
0.894732	0.157889
0.947366	0.157892
1	0.157895
0	0.210526
0.0526273	0.210522
0.105255	0.210518
0.157883	0.210514
0.210511	0.210511
0.26314	0.210508
0.315769	0.210506
0.368399	0.210504
0.42103	0.210504
0.473661	0.210503
0.526293	0.210504
0.578925	0.210504
0.631559	0.210506
0.684192	0.210508
0.736826	0.21051
0.789461	0.210513
0.842095	0.210516
0.89473	0.21052
0.947365	0.210523
1	0.210526
0	0.263158
0.0526265	0.263153
0.105253	0.263148
0.157881	0.263144
0.210508	0.26314
0.263137	0.263137
0.315766	0.263134
0.368395	0.263132
0.421026	0.263131
0.473657	0.263131
0.526289	0.263131
0.578922	0.263132
0.631555	0.263134
0.684189	0.263136
0.736823	0.263139
0.789458	0.263142
0.842093	0.263146
0.894729	0.26315
0.947364	0.263154
1	0.263158
0	0.315789
0.0526259	0.315784
0.105252	0.315778
0.157879	0.315774
0.210506	0.315769
0.263134	0.315766
0.315763	0.315763
0.368392	0.315761
0.421022	0.315759
0.473654	0.315759
0.526286	0.315759
0.578918	0.31576
0.631552	0.315762
0.684186	0.315765
0.736821	0.315768
0.789456	0.315772
0.842092	0.315776
0.894728	0.315781
0.947364	0.315785
1	0.315789
0	0.368421
0.0526255	0.368415
0.105251	0.368409
0.157878	0.368404
0.210504	0.368399
0.263132	0.368395
0.315761	0.368392
0.36839	0.36839
0.42102	0.368388
0.473651	0.368388
0.526283	0.368388
0.578916	0.36839
0.63155	0.368392
0.684184	0.368395
0.736819	0.368398
0.789455	0.368402
0.842091	0.368407
0.894727	0.368411
0.947364	0.368416
1	0.368421
0	0.421053
0.0526252	0.421046
0.105251	0.42104
0.157877	0.421035
0.210504	0.42103
0.263131	0.421026
